Frequency,1k,10k,100k,1M,10M,100M,1G,10G,defect,x,Mg,electric field,tunability,loss,FOM
,0,0,1,0,0,0,0,0,0.48,0.54,0,20,0.2364988029,0.0026043477,90.8092275467
,0,0,1,0,0,0,0,0,0.48,0.55,0,20,0.2593360245,0.0031284662,82.8955813875
,0,0,1,0,0,0,0,0,0.48,0.56,0,20,0.2821471989,0.0036780101,76.7119152011
,0,0,1,0,0,0,0,0,0.48,0.57,0,20,0.3053270876,0.0042505502,71.8323683367
,0,0,1,0,0,0,0,0,0.48,0.58,0,20,0.3292168975,0.0048449845,67.9500414294
,0,0,1,0,0,0,0,0,0.48,0.59,0,20,0.3544200957,0.0054613501,64.8960585222
,0,0,1,0,0,0,0,0,0.48,0.6,0,20,0.3778406382,0.0060918052,62.0244124352
,0,0,1,0,0,0,0,0,0.48,0.61,0,20,0.3985661566,0.0067213057,59.2989181551
,0,0,1,0,0,0,0,0,0.48,0.62,0,20,0.417165786,0.0073475959,56.7758205102
,0,0,1,0,0,0,0,0,0.48,0.63,0,20,0.4311212599,0.0079637105,54.135727297
,0,0,1,0,0,0,0,0,0.48,0.64,0,20,0.4400653243,0.0085669085,51.3680430111
,0,0,1,0,0,0,0,0,0.48,0.65,0,20,0.4447385669,0.0091561666,48.5725725982
,0,0,1,0,0,0,0,0,0.48,0.66,0,20,0.4457090497,0.0097179972,45.8642908129
,0,0,1,0,0,0,0,0,0.48,0.67,0,20,0.4434397221,0.0102473106,43.2737661041
,0,0,1,0,0,0,0,0,0.48,0.68,0,20,0.4384048283,0.0107452264,40.7999619533
,0,0,1,0,0,0,0,0,0.48,0.69,0,20,0.4309072495,0.0112125194,38.4309033615
,0,0,1,0,0,0,0,0,0.48,0.7,0,20,0.4213850498,0.0116496561,36.1714582974
,0,0,1,0,0,0,0,0,0.5,0.5,0,20,0.1477088928,0.0004322635,341.7103058667
,0,0,1,0,0,0,0,0,0.5,0.51,0,20,0.1649803072,0.0008465961,194.8748726813
,0,0,1,0,0,0,0,0,0.5,0.52,0,20,0.1841441244,0.0012866674,143.1171135602
,0,0,1,0,0,0,0,0,0.5,0.53,0,20,0.2049409747,0.001752019,116.9741736248
,0,0,1,0,0,0,0,0,0.5,0.54,0,20,0.2266238332,0.0022423589,101.0649246202
,0,0,1,0,0,0,0,0,0.5,0.55,0,20,0.2487029135,0.0027581758,90.1693479799
,0,0,1,0,0,0,0,0,0.5,0.56,0,20,0.2706755996,0.003299634,82.032007065
,0,0,1,0,0,0,0,0,0.5,0.57,0,20,0.2929069996,0.0038650082,75.7843151795
,0,0,1,0,0,0,0,0,0.5,0.58,0,20,0.3158195019,0.0044522476,70.9348469074
,0,0,1,0,0,0,0,0,0.5,0.59,0,20,0.3398112953,0.0050610732,67.142141967
,0,0,1,0,0,0,0,0,0.5,0.6,0,20,0.3629006147,0.0056879548,63.8015996013
,0,0,1,0,0,0,0,0,0.5,0.61,0,20,0.3831880093,0.006316443,60.6651574787
,0,0,1,0,0,0,0,0,0.5,0.62,0,20,0.4015467167,0.0069425283,57.8386863328
,0,0,1,0,0,0,0,0,0.5,0.63,0,20,0.4162781239,0.0075610615,55.0555135545
,0,0,1,0,0,0,0,0,0.5,0.64,0,20,0.426084131,0.008166912,52.1719997718
,0,0,1,0,0,0,0,0,0.5,0.65,0,20,0.4316653013,0.0087593896,49.2802947479
,0,0,1,0,0,0,0,0,0.5,0.66,0,20,0.433513701,0.0093315868,46.456589891
,0,0,1,0,0,0,0,0,0.5,0.67,0,20,0.4320216775,0.0098712482,43.7656584808
,0,0,1,0,0,0,0,0,0.5,0.68,0,20,0.4276434183,0.0103790034,41.2027438299
,0,0,1,0,0,0,0,0,0.5,0.69,0,20,0.4207755029,0.0108557092,38.7607566809
,0,0,1,0,0,0,0,0,0.5,0.7,0,20,0.4119341969,0.011301931,36.4481252717
,0,0,1,0,0,0,0,0,0.52,0.5,0,20,0.1411744505,0.0001028136,1373.1106633753
,0,0,1,0,0,0,0,0,0.52,0.51,0,20,0.1576814353,0.0005098502,309.2701254212
,0,0,1,0,0,0,0,0,0.52,0.52,0,20,0.1760262698,0.0009425695,186.7515019317
,0,0,1,0,0,0,0,0,0.52,0.53,0,20,0.1959376782,0.0014005553,139.8999940952
,0,0,1,0,0,0,0,0,0.52,0.54,0,20,0.2167817354,0.0018832911,115.1079274999
,0,0,1,0,0,0,0,0,0.52,0.55,0,20,0.2381186783,0.0023909023,99.5936464238
,0,0,1,0,0,0,0,0,0.52,0.56,0,20,0.2592959106,0.0029237198,88.6869906617
,0,0,1,0,0,0,0,0,0.52,0.57,0,20,0.2806594372,0.0034811615,80.622354694
,0,0,1,0,0,0,0,0,0.52,0.58,0,20,0.3025902808,0.0040612249,74.5071470432
,0,0,1,0,0,0,0,0,0.52,0.59,0,20,0.325509578,0.0046626357,69.8123548447
,0,0,1,0,0,0,0,0,0.52,0.6,0,20,0.3482244313,0.0052841259,65.9001011501
,0,0,1,0,0,0,0,0,0.52,0.61,0,20,0.3681418002,0.0059109912,62.2808912657
,0,0,1,0,0,0,0,0,0.52,0.62,0,20,0.386041373,0.0065365057,59.0592880536
,0,0,1,0,0,0,0,0,0.52,0.63,0,20,0.4013950825,0.0071569644,56.0845436789
,0,0,1,0,0,0,0,0,0.52,0.64,0,20,0.4121229351,0.0077654631,53.0712630777
,0,0,1,0,0,0,0,0,0.52,0.65,0,20,0.4186394215,0.0083608534,50.0713744724
,0,0,1,0,0,0,0,0,0.52,0.66,0,20,0.4213868082,0.0089408429,47.1305460697
,0,0,1,0,0,0,0,0,0.52,0.67,0,20,0.4207617044,0.0094907759,44.3337519328
,0,0,1,0,0,0,0,0,0.52,0.68,0,20,0.4171190858,0.0100086471,41.6758710376
,0,0,1,0,0,0,0,0,0.52,0.69,0,20,0.4108970463,0.0104951775,39.151033539
,0,0,1,0,0,0,0,0,0.52,0.7,0,20,0.4027406275,0.0109508596,36.7770788971
,0,0,1,0,0,0,0,0,0.54,0.5,0,20,0.1347293258,-0.0002218366,-607.3358760457
,0,0,1,0,0,0,0,0,0.54,0.51,0,20,0.1504778862,0.0001754693,857.5738673375
,0,0,1,0,0,0,0,0,0.54,0.52,0,20,0.1679848135,0.0006011003,279.4622020651
,0,0,1,0,0,0,0,0,0.54,0.53,0,20,0.1870196611,0.0010518408,177.8022502074
,0,0,1,0,0,0,0,0,0.54,0.54,0,20,0.2069590539,0.0015270443,135.5291748249
,0,0,1,0,0,0,0,0,0.54,0.55,0,20,0.2275767624,0.0020264569,112.302789366
,0,0,1,0,0,0,0,0,0.54,0.56,0,20,0.2480140328,0.002550585,97.2380974561
,0,0,1,0,0,0,0,0,0.54,0.57,0,20,0.2685562968,0.0030995356,86.6440433206
,0,0,1,0,0,0,0,0,0.54,0.58,0,20,0.2895812988,0.0036718952,78.8642602872
,0,0,1,0,0,0,0,0,0.54,0.59,0,20,0.3114983737,0.0042660097,73.0186745004
,0,0,1,0,0,0,0,0,0.54,0.6,0,20,0.3338024318,0.0048807426,68.3917303486
,0,0,1,0,0,0,0,0,0.54,0.61,0,20,0.3534144163,0.005505444,64.1936265813
,0,0,1,0,0,0,0,0,0.54,0.62,0,20,0.3708773255,0.0061300611,60.501407645
,0,0,1,0,0,0,0,0,0.54,0.63,0,20,0.3864624798,0.0067517217,57.2391009244
,0,0,1,0,0,0,0,0,0.54,0.64,0,20,0.3981514275,0.0073628048,54.0760536664
,0,0,1,0,0,0,0,0,0.54,0.65,0,20,0.4056302309,0.0079610441,50.9518884464
,0,0,1,0,0,0,0,0,0.54,0.66,0,20,0.409303546,0.0085458001,47.8952867152
,0,0,1,0,0,0,0,0,0.54,0.67,0,20,0.4095649421,0.0091062896,44.9760506299
,0,0,1,0,0,0,0,0,0.54,0.68,0,20,0.4067732096,0.0096342424,42.2216083747
,0,0,1,0,0,0,0,0,0.54,0.69,0,20,0.4012481868,0.0101306355,39.6074053597
,0,0,1,0,0,0,0,0,0.54,0.7,0,20,0.3937776685,0.0105961086,37.162479488
,0,0,1,0,0,0,0,0,0.56,0.5,0,20,0.1283789724,-0.0005343431,-240.2556941411
,0,0,1,0,0,0,0,0,0.56,0.51,0,20,0.1433740556,-0.0001550788,-924.5238910799
,0,0,1,0,0,0,0,0,0.56,0.52,0,20,0.1600584388,0.0002622841,610.2483482605
,0,0,1,0,0,0,0,0,0.56,0.53,0,20,0.1782087982,0.0007057451,252.5115628858
,0,0,1,0,0,0,0,0,0.56,0.54,0,20,0.1972056776,0.0011733026,168.0774231643
,0,0,1,0,0,0,0,0,0.56,0.55,0,20,0.2170760185,0.001664652,130.4032425396
,0,0,1,0,0,0,0,0,0.56,0.56,0,20,0.2368401438,0.0021802406,108.6302786032
,0,0,1,0,0,0,0,0,0.56,0.57,0,20,0.256606549,0.0027203751,94.3276348177
,0,0,1,0,0,0,0,0,0.56,0.58,0,20,0.2767764926,0.0032845228,84.2668812042
,0,0,1,0,0,0,0,0,0.56,0.59,0,20,0.2977399826,0.0038711748,76.9120481462
,0,0,1,0,0,0,0,0,0.56,0.6,0,20,0.3195744753,0.0044788648,71.3516682397
,0,0,1,0,0,0,0,0,0.56,0.61,0,20,0.3389942944,0.0051000197,66.4692127366
,0,0,1,0,0,0,0,0,0.56,0.62,0,20,0.3560824692,0.0057231947,62.2174306249
,0,0,1,0,0,0,0,0,0.56,0.63,0,20,0.3716071546,0.0063452492,58.564627312
,0,0,1,0,0,0,0,0,0.56,0.64,0,20,0.3841382265,0.0069589824,55.2003445935
,0,0,1,0,0,0,0,0,0.56,0.65,0,20,0.3926126361,0.0075601228,51.9320448208
,0,0,1,0,0,0,0,0,0.56,0.66,0,20,0.3972348869,0.0081478674,48.7532341162
,0,0,1,0,0,0,0,0,0.56,0.67,0,20,0.3984049559,0.0087179132,45.6995781858
,0,0,1,0,0,0,0,0,0.56,0.68,0,20,0.3964825571,0.0092561282,42.8346008756
,0,0,1,0,0,0,0,0,0.56,0.69,0,20,0.391775161,0.009762425,40.1309265884
,0,0,1,0,0,0,0,0,0.56,0.7,0,20,0.3850041032,0.0102374963,37.6072519997
,0,0,1,0,0,0,0,0,0.58,0.5,0,20,0.1221277416,-0.0008345592,-146.3380208378
,0,0,1,0,0,0,0,0,0.58,0.51,0,20,0.1363840252,-0.000473876,-287.8053018089
,0,0,1,0,0,0,0,0,0.58,0.52,0,20,0.1522440165,-7.36838555894792E-05,-2066.17874814
,0,0,1,0,0,0,0,0,0.58,0.53,0,20,0.1695253104,0.0003621013,468.1709521617
,0,0,1,0,0,0,0,0,0.58,0.54,0,20,0.1876068413,0.0008220521,228.2177021383
,0,0,1,0,0,0,0,0,0.58,0.55,0,20,0.2066532671,0.0013055359,158.2899919489
,0,0,1,0,0,0,0,0,0.58,0.56,0,20,0.2257784605,0.0018126869,124.5545827578
,0,0,1,0,0,0,0,0,0.58,0.57,0,20,0.2448183,0.0023440181,104.4438607364
,0,0,1,0,0,0,0,0,0.58,0.58,0,20,0.264183253,0.0028996416,91.1089332558
,0,0,1,0,0,0,0,0,0.58,0.59,0,20,0.2842421532,0.0034782004,81.7210397653
,0,0,1,0,0,0,0,0,0.58,0.6,0,20,0.3053444326,0.004078595,74.8651024679
,0,0,1,0,0,0,0,0,0.58,0.61,0,20,0.3248380423,0.0046949117,69.1893826885
,0,0,1,0,0,0,0,0,0.58,0.62,0,20,0.341645062,0.0053162985,64.2637094211
,0,0,1,0,0,0,0,0,0.58,0.63,0,20,0.3568747938,0.0059376024,60.1041918536
,0,0,1,0,0,0,0,0,0.58,0.64,0,20,0.3700701594,0.0065540113,56.4646813166
,0,0,1,0,0,0,0,0,0.58,0.65,0,20,0.3795545101,0.0071579427,53.0256424238
,0,0,1,0,0,0,0,0,0.58,0.66,0,20,0.385153532,0.007748832,49.7047209179
,0,0,1,0,0,0,0,0,0.58,0.67,0,20,0.3872518837,0.0083254427,46.5142692892
,0,0,1,0,0,0,0,0,0.58,0.68,0,20,0.386215359,0.0088743754,43.5202863967
,0,0,1,0,0,0,0,0,0.58,0.69,0,20,0.3823469579,0.0093908235,40.7149551794
,0,0,1,0,0,0,0,0,0.58,0.7,0,20,0.3763842285,0.0098756561,38.11232638
,0,0,1,0,0,0,0,0,0.6,0.5,0,20,0.115973115,-0.0011228609,-103.2835990638
,0,0,1,0,0,0,0,0,0.6,0.51,0,20,0.1295137405,-0.0007800138,-166.0403194149
,0,0,1,0,0,0,0,0,0.6,0.52,0,20,0.1445522606,-0.0003995997,-361.7426654725
,0,0,1,0,0,0,0,0,0.6,0.53,0,20,0.1609878242,2.085829146381E-05,7718.1692699673
,0,0,1,0,0,0,0,0,0.6,0.54,0,20,0.1781828403,0.0004732386,376.5179769782
,0,0,1,0,0,0,0,0,0.6,0.55,0,20,0.196325317,0.0009489805,206.8802435877
,0,0,1,0,0,0,0,0,0.6,0.56,0,20,0.214847073,0.0014479468,148.3805019632
,0,0,1,0,0,0,0,0,0.6,0.57,0,20,0.2332113385,0.0019707025,118.3391904663
,0,0,1,0,0,0,0,0,0.6,0.58,0,20,0.2518055141,0.0025174543,100.0238670072
,0,0,1,0,0,0,0,0,0.6,0.59,0,20,0.2710068524,0.0030877241,87.7691282068
,0,0,1,0,0,0,0,0,0.6,0.6,0,20,0.2911610603,0.0036802578,79.1143110409
,0,0,1,0,0,0,0,0,0.6,0.61,0,20,0.3108479083,0.004290971,72.4423232644
,0,0,1,0,0,0,0,0,0.6,0.62,0,20,0.3275060058,0.0049096025,66.7072346081
,0,0,1,0,0,0,0,0,0.6,0.63,0,20,0.3424378932,0.0055293953,61.9304416886
,0,0,1,0,0,0,0,0,0.6,0.64,0,20,0.3560397029,0.0061476831,57.9144528286
,0,0,1,0,0,0,0,0,0.6,0.65,0,20,0.3664301634,0.0067544933,54.249837423
,0,0,1,0,0,0,0,0,0.6,0.66,0,20,0.3730325103,0.0073485132,50.7629911177
,0,0,1,0,0,0,0,0,0.6,0.67,0,20,0.3760878742,0.0079288883,47.4326109752
,0,0,1,0,0,0,0,0,0.6,0.68,0,20,0.3759553432,0.0084886625,44.2891142391
,0,0,1,0,0,0,0,0,0.6,0.69,0,20,0.3729358613,0.009015643,41.3654202257
,0,0,1,0,0,0,0,0,0.6,0.7,0,20,0.3678150475,0.0095105786,38.6743081541
,0,0,1,0,0,0,0,0,0.62,0.5,0,20,0.1099255905,-0.0013996643,-78.5371110058
,0,0,1,0,0,0,0,0,0.62,0.51,0,20,0.1227585971,-0.0010741263,-114.2869298517
,0,0,1,0,0,0,0,0,0.62,0.52,0,20,0.1369996965,-0.0007126427,-192.2417734722
,0,0,1,0,0,0,0,0,0.62,0.53,0,20,0.1526098251,-0.0003129411,-487.6630941094
,0,0,1,0,0,0,0,0,0.62,0.54,0,20,0.1689477712,0.0001269915,1330.3864526366
,0,0,1,0,0,0,0,0,0.62,0.55,0,20,0.1861700565,0.0005950818,312.8478412548
,0,0,1,0,0,0,0,0,0.62,0.56,0,20,0.2040544599,0.0010860849,187.880763189
,0,0,1,0,0,0,0,0,0.62,0.57,0,20,0.2217976302,0.0016003501,138.593192952
,0,0,1,0,0,0,0,0,0.62,0.58,0,20,0.2396730334,0.0021382871,112.0864608873
,0,0,1,0,0,0,0,0,0.62,0.59,0,20,0.2580456138,0.0026999374,95.5746654719
,0,0,1,0,0,0,0,0,0.62,0.6,0,20,0.2772765756,0.0032840776,84.4305797159
,0,0,1,0,0,0,0,0,0.62,0.61,0,20,0.2968923748,0.0038886371,76.3486967709
,0,0,1,0,0,0,0,0,0.62,0.62,0,20,0.3136581779,0.0045032543,69.6514469325
,0,0,1,0,0,0,0,0,0.62,0.63,0,20,0.3283635378,0.0051211463,64.1191480509
,0,0,1,0,0,0,0,0,0.62,0.64,0,20,0.342097491,0.0057399217,59.5996790339
,0,0,1,0,0,0,0,0,0.62,0.65,0,20,0.3532155156,0.0063497163,55.6269759013
,0,0,1,0,0,0,0,0,0.62,0.66,0,20,0.3608524501,0.0069468529,51.9447374652
,0,0,1,0,0,0,0,0,0.62,0.67,0,20,0.3648882508,0.0075305556,48.454359835
,0,0,1,0,0,0,0,0,0.62,0.68,0,20,0.365673542,0.008098701,45.1521227911
,0,0,1,0,0,0,0,0,0.62,0.69,0,20,0.3635191619,0.0086365873,42.0906023725
,0,0,1,0,0,0,0,0,0.62,0.7,0,20,0.3592454791,0.0091419676,39.2962975607
,0,0,1,0,0,0,0,0,0.64,0.5,0,20,0.1040170863,-0.001665541,-62.4524321527
,0,0,1,0,0,0,0,0,0.64,0.51,0,20,0.1161303148,-0.0013564479,-85.6135460861
,0,0,1,0,0,0,0,0,0.64,0.52,0,20,0.1296046227,-0.001013099,-127.9288822711
,0,0,1,0,0,0,0,0,0.64,0.53,0,20,0.1444108635,-0.0006332839,-228.0349516228
,0,0,1,0,0,0,0,0,0.64,0.54,0,20,0.1599234045,-0.0002143711,-746.011960101
,0,0,1,0,0,0,0,0,0.64,0.55,0,20,0.1762533784,0.0002438107,722.9107598641
,0,0,1,0,0,0,0,0,0.64,0.56,0,20,0.1934139431,0.0007270064,266.041596195
,0,0,1,0,0,0,0,0,0.64,0.57,0,20,0.2105797529,0.0012329239,170.7970401904
,0,0,1,0,0,0,0,0,0.64,0.58,0,20,0.2277934551,0.0017621801,129.267976128
,0,0,1,0,0,0,0,0,0.64,0.59,0,20,0.2453898638,0.0023148847,106.0052208216
,0,0,1,0,0,0,0,0,0.64,0.6,0,20,0.2637348175,0.0028906453,91.2373501861
,0,0,1,0,0,0,0,0,0.64,0.61,0,20,0.2829522789,0.0034878009,81.1262703958
,0,0,1,0,0,0,0,0,0.64,0.62,0,20,0.2999980152,0.0040974081,73.216532959
,0,0,1,0,0,0,0,0,0.64,0.63,0,20,0.3146294355,0.0047131786,66.755254193
,0,0,1,0,0,0,0,0,0.64,0.64,0,20,0.3281823397,0.0053306166,61.5655494151
,0,0,1,0,0,0,0,0,0.64,0.65,0,20,0.3399603665,0.0059434897,57.1987811302
,0,0,1,0,0,0,0,0,0.64,0.66,0,20,0.3485765457,0.006543681,53.2691837668
,0,0,1,0,0,0,0,0,0.64,0.67,0,20,0.3536206782,0.0071308399,49.5903264074
,0,0,1,0,0,0,0,0,0.64,0.68,0,20,0.3553431034,0.0077041085,46.1238446213
,0,0,1,0,0,0,0,0,0.64,0.69,0,20,0.3540769815,0.0082533713,42.900890876
,0,0,1,0,0,0,0,0,0.64,0.7,0,20,0.3506544232,0.0087695606,39.9854039665
,0,0,1,0,0,0,0,0,0.66,0.5,0,20,0.0982697308,-0.0019209218,-51.157590486
,0,0,1,0,0,0,0,0,0.66,0.51,0,20,0.1096855402,-0.0016274517,-67.3971093581
,0,0,1,0,0,0,0,0,0.66,0.52,0,20,0.1223983765,-0.0013013589,-94.0542816436
,0,0,1,0,0,0,0,0,0.66,0.53,0,20,0.1364127845,-0.0009405637,-145.0330099918
,0,0,1,0,0,0,0,0,0.66,0.54,0,20,0.1511223018,-0.0005425465,-278.5425798526
,0,0,1,0,0,0,0,0,0.66,0.55,0,20,0.1665895432,-0.0001042908,-1597.3560774297
,0,0,1,0,0,0,0,0,0.66,0.56,0,20,0.182953164,0.0003706128,493.6504189818
,0,0,1,0,0,0,0,0,0.66,0.57,0,20,0.1995563507,0.0008684113,229.7947420767
,0,0,1,0,0,0,0,0,0.66,0.58,0,20,0.2161531746,0.0013890779,155.6091091796
,0,0,1,0,0,0,0,0,0.66,0.59,0,20,0.2330379635,0.0019329162,120.5628901553
,0,0,1,0,0,0,0,0,0.66,0.6,0,20,0.2505441308,0.002499969,100.2188950343
,0,0,1,0,0,0,0,0,0.66,0.61,0,20,0.2690276802,0.0030890363,87.0911358989
,0,0,1,0,0,0,0,0,0.66,0.62,0,20,0.286419481,0.0036930514,77.556321312
,0,0,1,0,0,0,0,0,0.66,0.63,0,20,0.3012583256,0.0043055476,69.9698049094
,0,0,1,0,0,0,0,0,0.66,0.64,0,20,0.3145024478,0.0049209911,63.9103874421
,0,0,1,0,0,0,0,0,0.66,0.65,0,20,0.3267384171,0.0055357404,59.0234356185
,0,0,1,0,0,0,0,0,0.66,0.66,0,20,0.336124897,0.0061390777,54.7516929131
,0,0,1,0,0,0,0,0,0.66,0.67,0,20,0.3422315121,0.006729607,50.8546059376
,0,0,1,0,0,0,0,0,0.66,0.68,0,20,0.3449395299,0.0073063616,47.2108484064
,0,0,1,0,0,0,0,0,0.66,0.69,0,20,0.3445839584,0.0078656552,43.8086783158
,0,0,1,0,0,0,0,0,0.66,0.7,0,20,0.3420217037,0.0083930669,40.7505036925
,0,0,1,0,0,0,0,0,0.68,0.5,0,20,0.0927110985,-0.0021662069,-42.7988196788
,0,0,1,0,0,0,0,0,0.68,0.51,0,20,0.1034438387,-0.0018876541,-54.8002087353
,0,0,1,0,0,0,0,0,0.68,0.52,0,20,0.1154196784,-0.0015779531,-73.1451894229
,0,0,1,0,0,0,0,0,0.68,0.53,0,20,0.1286719739,-0.0012352192,-104.1693441132
,0,0,1,0,0,0,0,0,0.68,0.54,0,20,0.1425809264,-0.000857135,-166.3459389711
,0,0,1,0,0,0,0,0,0.68,0.55,0,20,0.1572023332,-0.0004408693,-356.5735541123
,0,0,1,0,0,0,0,0,0.68,0.56,0,20,0.1727445722,1.68816186487675E-05,10232.701957914
,0,0,1,0,0,0,0,0,0.68,0.57,0,20,0.188733086,0.0005067653,372.4270110838
,0,0,1,0,0,0,0,0,0.68,0.58,0,20,0.2047518045,0.0010189814,200.9377251636
,0,0,1,0,0,0,0,0,0.68,0.59,0,20,0.2209771276,0.0015540321,142.1959865565
,0,0,1,0,0,0,0,0,0.68,0.6,0,20,0.2377048731,0.0021120736,112.5457337756
,0,0,1,0,0,0,0,0,0.68,0.61,0,20,0.2552859187,0.0026927083,94.8063771705
,0,0,1,0,0,0,0,0,0.68,0.62,0,20,0.2729133368,0.0032904798,82.9402863376
,0,0,1,0,0,0,0,0,0.68,0.63,0,20,0.2880545557,0.0038981491,73.8952123971
,0,0,1,0,0,0,0,0,0.68,0.64,0,20,0.301230669,0.0045117065,66.7664594317
,0,0,1,0,0,0,0,0,0.68,0.65,0,20,0.3135243058,0.0051263808,61.1589965771
,0,0,1,0,0,0,0,0,0.68,0.66,0,20,0.3235677183,0.0057329517,56.4399868047
,0,0,1,0,0,0,0,0,0.68,0.67,0,20,0.3306546807,0.0063268263,52.2623294874
,0,0,1,0,0,0,0,0,0.68,0.68,0,20,0.3343962133,0.0069071758,48.4128713359
,0,0,1,0,0,0,0,0,0.68,0.69,0,20,0.335010469,0.007473202,44.828236812
,0,0,1,0,0,0,0,0,0.68,0.7,0,20,0.3333258331,0.0080122426,41.6020644582
,0,0,1,0,0,0,0,0,0.7,0.5,0,20,0.0873527974,-0.002401781,-36.3700093389
,0,0,1,0,0,0,0,0,0.7,0.51,0,20,0.0974392593,-0.0021374756,-45.5861387611
,0,0,1,0,0,0,0,0,0.7,0.52,0,20,0.1086926833,-0.0018434047,-58.9630064955
,0,0,1,0,0,0,0,0,0.7,0.53,0,20,0.1211993694,-0.0015178495,-79.8493983758
,0,0,1,0,0,0,0,0,0.7,0.54,0,20,0.1343546808,-0.0011587089,-115.9520573286
,0,0,1,0,0,0,0,0,0.7,0.55,0,20,0.1481397897,-0.0007633048,-194.0768480691
,0,0,1,0,0,0,0,0,0.7,0.56,0,20,0.1628123671,-0.0003285909,-495.4865369065
,0,0,1,0,0,0,0,0,0.7,0.57,0,20,0.1781330705,0.0001479327,1204.1493902295
,0,0,1,0,0,0,0,0,0.7,0.58,0,20,0.1936026365,0.0006518764,296.9928601496
,0,0,1,0,0,0,0,0,0.7,0.59,0,20,0.209206596,0.0011783034,177.5490047809
,0,0,1,0,0,0,0,0,0.7,0.6,0,20,0.2252232432,0.0017274081,130.3821854257
,0,0,1,0,0,0,0,0,0.7,0.61,0,20,0.2419557124,0.0022992883,105.2306978642
,0,0,1,0,0,0,0,0,0.7,0.62,0,20,0.2594763935,0.0028904027,89.7717101842
,0,0,1,0,0,0,0,0,0.7,0.63,0,20,0.2749774456,0.0034919572,78.7459381232
,0,0,1,0,0,0,0,0,0.7,0.64,0,20,0.2883502245,0.0041028177,70.2810228444
,0,0,1,0,0,0,0,0,0.7,0.65,0,20,0.3003508151,0.0047161547,63.6855307355
,0,0,1,0,0,0,0,0,0.7,0.66,0,20,0.3110207617,0.0053253127,58.4042251078
,0,0,1,0,0,0,0,0,0.7,0.67,0,20,0.3188742101,0.0059224181,53.8418944282
,0,0,1,0,0,0,0,0,0.7,0.68,0,20,0.3236733973,0.0065064542,49.7465112872
,0,0,1,0,0,0,0,0,0.7,0.69,0,20,0.3252873123,0.0070764483,45.9675953967
,0,0,1,0,0,0,0,0,0.7,0.7,0,20,0.3245271742,0.0076268669,42.5505228366
,0,0,1,0,0,0,0,0,0.72,0.5,0,20,0.0821740255,-0.002628051,-31.2680482609
,0,0,1,0,0,0,0,0,0.72,0.51,0,20,0.0916792005,-0.0023773015,-38.5643977005
,0,0,1,0,0,0,0,0,0.72,0.52,0,20,0.1022395715,-0.0020981235,-48.7290531277
,0,0,1,0,0,0,0,0,0.72,0.53,0,20,0.1140147001,-0.0017889178,-63.733895487
,0,0,1,0,0,0,0,0,0.72,0.54,0,20,0.1264636219,-0.0014477283,-87.3531462361
,0,0,1,0,0,0,0,0,0.72,0.55,0,20,0.1394458562,-0.0010721498,-130.0619150421
,0,0,1,0,0,0,0,0,0.72,0.56,0,20,0.1532470435,-0.0006592732,-232.448465219
,0,0,1,0,0,0,0,0,0.72,0.57,0,20,0.1678437442,-0.000205856,-815.3454074693
,0,0,1,0,0,0,0,0,0.72,0.58,0,20,0.1827031374,0.0002878185,634.78594114
,0,0,1,0,0,0,0,0,0.72,0.59,0,20,0.1977238059,0.000805712,245.4025829329
,0,0,1,0,0,0,0,0,0.72,0.6,0,20,0.2130750418,0.0013460006,158.3023379039
,0,0,1,0,0,0,0,0,0.72,0.61,0,20,0.2290357649,0.0019087987,119.9894807661
,0,0,1,0,0,0,0,0,0.72,0.62,0,20,0.2460823208,0.0024927778,98.7181131026
,0,0,1,0,0,0,0,0,0.72,0.63,0,20,0.2620036006,0.0030881423,84.8418159357
,0,0,1,0,0,0,0,0,0.72,0.64,0,20,0.2756320536,0.0036942768,74.6105580394
,0,0,1,0,0,0,0,0,0.72,0.65,0,20,0.2876061499,0.004305793,66.7951640731
,0,0,1,0,0,0,0,0,0.72,0.66,0,20,0.2985049188,0.0049160882,60.720008807
,0,0,1,0,0,0,0,0,0.72,0.67,0,20,0.3070096076,0.0055164816,55.6531553735
,0,0,1,0,0,0,0,0,0.72,0.68,0,20,0.3127628267,0.0061041028,51.2381322772
,0,0,1,0,0,0,0,0,0.72,0.69,0,20,0.3154021204,0.0066779312,47.2305136058
,0,0,1,0,0,0,0,0,0.72,0.7,0,20,0.3155806661,0.0072365855,43.6090565226
,0,0,1,0,0,0,0,0,0.74,0.5,0,20,0.0771716982,-0.0028453493,-27.122047265
,0,0,1,0,0,0,0,0,0.74,0.51,0,20,0.0861499012,-0.0026075309,-33.0388802679
,0,0,1,0,0,0,0,0,0.74,0.52,0,20,0.0960561857,-0.0023425417,-41.0051123957
,0,0,1,0,0,0,0,0,0.74,0.53,0,20,0.1071187332,-0.0020488668,-52.2819410222
,0,0,1,0,0,0,0,0,0.74,0.54,0,20,0.1188897341,-0.0017247838,-68.9302242403
,0,0,1,0,0,0,0,0,0.74,0.55,0,20,0.131133616,-0.0013679826,-95.8591256936
,0,0,1,0,0,0,0,0,0.74,0.56,0,20,0.1441002339,-0.0009758556,-147.6655295107
,0,0,1,0,0,0,0,0,0.74,0.57,0,20,0.1579334438,-0.0005453396,-289.6056765362
,0,0,1,0,0,0,0,0,0.74,0.58,0,20,0.1721061617,-7.28803861420602E-05,-2361.4880602379
